	yearweek	ACCI	AUTR	INCN	INCU	SUAP	ope_total	inc_grippe	inc_diarrhee	inc_varicelle	has_vacation	temperature_max	temperature_min	temperature_average	total_snow_cm	precipitation_mm
434	201244	91.0	89.0	5.0	123.0	1268.0	1576.0	88	11149	945	1.0	12.0	2.0	7.29	0.0	2.7
435	201244	91.0	89.0	5.0	123.0	1268.0	1576.0	88	11149	945	1.0	12.0	2.0	7.29	0.0	2.7
436	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
437	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
438	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
439	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
440	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
441	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
442	201245	75.0	97.0	2.0	107.0	1273.0	1554.0	544	22686	3174	1.0	13.0	3.0	7.0	0.0	3.4
443	201246	87.0	77.0	1.0	103.0	1369.0	1637.0	3130	16010	879	0.0	10.0	-0.0	4.86	0.0	0.0
444	201247	90.0	91.0	0.0	103.0	1410.0	1694.0	7219	17937	1431	0.0	12.0	4.0	7.86	0.0	0.5
445	201248	106.0	76.0	1.0	96.0	1435.0	1714.0	8588	16570	1927	0.0	12.0	-1.0	4.14	0.0	0.4
446	201249	100.0	85.0	0.0	110.0	1372.0	1667.0	7999	17840	1229	0.0	9.0	-2.0	2.86	0.1	5.5
447	201250	75.0	79.0	1.0	101.0	1549.0	1805.0	12264	18798	3438	0.0	10.0	-3.0	3.43	0.0	0.8
448	201251	106.0	105.0	0.0	118.0	1502.0	1831.0	17314	23068	1856	1.0	13.0	3.0	7.0	0.0	9.2
449	201251	106.0	105.0	0.0	118.0	1502.0	1831.0	17314	23068	1856	1.0	13.0	3.0	7.0	0.0	9.2
450	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
451	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
452	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
453	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
454	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
455	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
456	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
457	201252	78.0	125.0	0.0	164.0	1549.0	1916.0	27519	29536	2204	1.0	12.0	5.0	8.43	0.0	0.8
458	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
459	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
460	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
461	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
462	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
463	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
464	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
465	201301	93.0	96.0	2.0	181.0	1499.0	1871.0	25933	28505	971	1.0	12.0	1.0	6.71	0.0	2.2
466	201302	85.0	76.0	1.0	98.0	1316.0	1576.0	32980	40423	2850	0.0	8.0	0.0	3.86	0.3	3.3
467	201303	87.0	99.0	1.0	105.0	1440.0	1732.0	37176	34322	2203	0.0	3.0	-8.0	-3.0	3.9	4.7
468	201304	55.0	83.0	1.0	117.0	1431.0	1687.0	66753	31506	1854	0.0	5.0	-6.0	-0.71	0.5	2.5
469	201305	94.0	88.0	0.0	88.0	1515.0	1785.0	69603	24874	3187	0.0	12.0	-1.0	6.0	0.0	4.8
470	201306	83.0	64.0	0.0	97.0	1414.0	1658.0	53143	15767	3133	0.0	10.0	-2.0	2.43	1.2	5.3
471	201307	86.0	86.0	2.0	117.0	1357.0	1648.0	67746	17456	3843	0.0	9.0	-1.0	2.14	0.2	3.8
472	201308	72.0	75.0	0.0	130.0	1400.0	1677.0	58249	31295	5505	0.0	7.0	-5.0	-0.29	0.0	0.1
473	201309	68.0	70.0	0.0	122.0	1525.0	1785.0	50770	23315	4285	1.0	7.0	-3.0	1.0	0.7	1.3
474	201309	68.0	70.0	0.0	122.0	1525.0	1785.0	50770	23315	4285	1.0	7.0	-3.0	1.0	0.7	1.3
475	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
476	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
477	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
478	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
479	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
480	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
481	201310	78.0	61.0	3.0	107.0	1207.0	1456.0	24184	20146	7470	1.0	15.0	-1.0	8.14	0.0	3.3
482	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
483	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
484	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
485	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
486	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
487	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
488	201311	96.0	96.0	0.0	113.0	1219.0	1524.0	11240	12200	3841	1.0	8.0	-8.0	1.29	1.1	5.6
489	201312	48.0	68.0	1.0	100.0	1376.0	1593.0	5873	14490	3629	0.0	14.0	-0.0	5.43	0.0	1.7
490	201313	59.0	66.0	3.0	120.0	1326.0	1574.0	4268	14130	3062	0.0	8.0	-3.0	2.0	0.0	0.1
491	201314	67.0	73.0	6.0	140.0	1385.0	1671.0	3597	18245	4212	0.0	11.0	-3.0	3.86	0.0	2.9
492	201315	75.0	97.0	2.0	96.0	1460.0	1730.0	3978	25301	2503	0.0	23.0	3.0	9.43	0.0	13.8
493	201316	70.0	67.0	2.0	92.0	1239.0	1470.0	479	17623	3030	0.0	23.0	2.0	11.57	0.0	2.6
494	201317	79.0	78.0	10.0	138.0	1371.0	1676.0	29166	26099	3068	1.0	24.0	2.0	10.71	0.0	2.6
495	201317	79.0	78.0	10.0	138.0	1371.0	1676.0	29166	26099	3068	1.0	24.0	2.0	10.71	0.0	2.6
496	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
497	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
498	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
499	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
500	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
501	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
502	201318	78.0	112.0	7.0	120.0	1208.0	1525.0	1237	12094	1994	1.0	18.0	2.0	10.14	0.0	4.7
503	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
504	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
505	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
506	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
507	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
508	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
509	201319	67.0	102.0	11.0	107.0	1143.0	1430.0	372	2881	2814	1.0	21.0	6.0	12.29	0.0	1.8
510	201320	84.0	94.0	2.0	108.0	1376.0	1664.0	1133	8892	4556	0.0	16.0	5.0	11.0	0.0	8.6
511	201321	95.0	106.0	4.0	99.0	1319.0	1623.0	1937	3849	1514	0.0	16.0	0.0	8.86	0.0	10.4
512	201322	81.0	111.0	2.0	92.0	1438.0	1724.0	3725	13468	1303	0.0	20.0	2.0	11.57	0.0	4.9
513	201323	91.0	453.0	5.0	120.0	1494.0	2163.0	557	5561	2296	0.0	26.0	6.0	15.86	0.0	16.3
514	201324	81.0	159.0	2.0	92.0	1408.0	1742.0	2106	8941	4970	0.0	22.0	5.0	15.14	0.0	5.4
515	201325	70.0	881.0	2.0	138.0	1493.0	2584.0	749	6786	1783	0.0	28.0	11.0	17.71	0.0	21.2
516	201326	82.0	184.0	3.0	140.0	1297.0	1706.0	0	16915	3417	0.0	23.0	6.0	14.0	0.0	0.9
517	201327	87.0	274.0	6.0	114.0	1413.0	1894.0	0	7578	3063	1.0	27.0	10.0	18.14	0.0	5.6
518	201327	87.0	274.0	6.0	114.0	1413.0	1894.0	0	7578	3063	1.0	27.0	10.0	18.14	0.0	5.6
519	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
520	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
521	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
522	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
523	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
524	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
525	201328	99.0	227.0	3.0	169.0	1327.0	1825.0	0	1724	2783	1.0	27.0	11.0	18.86	0.0	0.0
526	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
527	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
528	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
529	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
530	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
531	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
532	201329	96.0	272.0	12.0	153.0	1338.0	1871.0	0	3716	469	1.0	32.0	15.0	22.86	0.0	0.9
533	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
534	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
535	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
536	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
537	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
538	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
539	201330	87.0	472.0	10.0	154.0	1306.0	2029.0	0	8524	2803	1.0	34.0	16.0	23.29	0.0	12.9
540	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
541	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
542	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
543	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
544	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
545	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
546	201331	53.0	356.0	5.0	119.0	1213.0	1746.0	0	15734	1352	1.0	33.0	14.0	21.43	0.0	3.3
547	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
548	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
549	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
550	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
551	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
552	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
553	201332	54.0	297.0	6.0	114.0	1045.0	1516.0	0	7625	0	1.0	30.0	9.0	18.29	0.0	5.0
554	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
555	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
556	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
557	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
558	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
559	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
560	201333	47.0	283.0	13.0	81.0	1007.0	1431.0	0	9571	0	1.0	28.0	9.0	18.29	0.0	1.7
561	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
562	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
563	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
564	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
565	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
566	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
567	201334	68.0	271.0	8.0	102.0	1090.0	1539.0	0	6467	275	1.0	29.0	10.0	18.29	0.0	10.9
568	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
569	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
570	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
571	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
572	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
573	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
574	201335	84.0	264.0	4.0	106.0	1112.0	1570.0	0	4272	518	1.0	25.0	10.0	16.86	0.0	2.2
575	201336	99.0	237.0	12.0	140.0	1264.0	1752.0	0	9063	2355	1.0	31.0	9.0	18.29	0.0	1.0
576	201337	123.0	170.0	2.0	103.0	1245.0	1643.0	901	10303	448	0.0	18.0	8.0	13.43	0.0	8.0
577	201338	69.0	187.0	1.0	89.0	1403.0	1749.0	0	11475	1155	0.0	22.0	8.0	14.0	0.0	1.3
578	201339	105.0	216.0	4.0	102.0	1469.0	1896.0	0	10193	1312	0.0	25.0	10.0	16.57	0.0	11.1
579	201340	85.0	145.0	1.0	106.0	1472.0	1809.0	1189	11553	726	0.0	23.0	11.0	16.14	0.0	4.8
580	201341	98.0	125.0	1.0	100.0	1378.0	1702.0	1337	29828	9409	0.0	19.0	4.0	10.57	0.0	4.0
581	201342	114.0	117.0	0.0	92.0	1418.0	1741.0	2704	17596	7204	1.0	19.0	6.0	12.0	0.0	1.2
582	201342	114.0	117.0	0.0	92.0	1418.0	1741.0	2704	17596	7204	1.0	19.0	6.0	12.0	0.0	1.2
583	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
584	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
585	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
586	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
587	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
588	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
589	201343	87.0	105.0	1.0	93.0	1348.0	1634.0	1371	17639	1939	1.0	23.0	10.0	15.29	0.0	16.9
590	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
591	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
592	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
593	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
594	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
595	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
596	201344	80.0	130.0	0.0	109.0	1184.0	1503.0	2423	9234	5131	1.0	16.0	5.0	10.29	0.0	10.5
597	201345	109.0	123.0	2.0	76.0	1395.0	1705.0	3377	18059	3122	0.0	16.0	4.0	10.29	0.0	10.7
598	201346	86.0	82.0	1.0	115.0	1331.0	1615.0	3267	17801	2209	0.0	10.0	1.0	5.43	0.0	1.3
599	201347	84.0	65.0	1.0	107.0	1506.0	1763.0	1742	14417	3025	0.0	7.0	1.0	3.29	0.1	3.7
600	201348	83.0	60.0	0.0	129.0	1459.0	1731.0	1399	22804	1750	0.0	8.0	0.0	4.29	0.0	1.0
601	201349	92.0	68.0	0.0	109.0	1543.0	1812.0	1235	18450	2087	0.0	8.0	-0.0	3.86	0.0	0.4
602	201350	136.0	78.0	0.0	147.0	1484.0	1845.0	1546	26090	1370	0.0	8.0	-1.0	2.71	0.0	3.8
603	201351	89.0	80.0	1.0	87.0	1372.0	1629.0	5799	26283	2016	1.0	9.0	2.0	5.71	0.0	3.5
604	201351	89.0	80.0	1.0	87.0	1372.0	1629.0	5799	26283	2016	1.0	9.0	2.0	5.71	0.0	3.5
605	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
606	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
607	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
608	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
609	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
610	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
611	201352	82.0	118.0	0.0	89.0	1317.0	1606.0	2882	24126	908	1.0	11.0	2.0	6.86	0.0	12.0
612	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
613	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
614	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
615	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
616	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
617	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
618	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
619	201401	79.0	104.0	0.0	146.0	1467.0	1796.0	3913	24784	9091	1.0	11.0	-4.0	2.29	0.0	1.9
620	201402	91.0	57.0	0.0	96.0	1315.0	1559.0	4615	25673	4778	0.0	13.0	1.0	7.43	0.0	1.8
621	201403	86.0	77.0	0.0	105.0	1422.0	1690.0	8701	28903	2361	0.0	9.0	3.0	6.14	0.0	7.3
622	201404	78.0	64.0	1.0	101.0	1370.0	1614.0	14341	30173	3064	0.0	9.0	-0.0	4.0	0.0	2.9
623	201405	81.0	59.0	0.0	96.0	1442.0	1678.0	18067	26768	2714	0.0	8.0	1.0	4.0	0.0	3.2
624	201406	89.0	154.0	1.0	97.0	1522.0	1863.0	21325	19480	2000	0.0	11.0	1.0	5.86	0.0	6.8
625	201407	106.0	65.0	1.0	99.0	1406.0	1677.0	26628	12187	2718	1.0	11.0	1.0	5.71	0.0	8.9
626	201407	106.0	65.0	1.0	99.0	1406.0	1677.0	26628	12187	2718	1.0	11.0	1.0	5.71	0.0	8.9
627	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
628	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
629	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
630	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
631	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
632	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
633	201408	76.0	55.0	3.0	97.0	1319.0	1550.0	20471	12442	3231	1.0	11.0	3.0	6.29	0.0	7.4
634	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
635	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
636	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
637	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
638	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
639	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
640	201409	78.0	81.0	0.0	99.0	1232.0	1490.0	11569	18775	2770	1.0	14.0	0.0	5.71	0.0	6.7
641	201410	108.0	79.0	4.0	112.0	1393.0	1696.0	9312	21617	1703	0.0	19.0	1.0	7.57	0.0	0.2
642	201411	89.0	70.0	4.0	119.0	1420.0	1702.0	4999	9972	1296	0.0	18.0	4.0	10.14	0.0	0.0
643	201412	79.0	77.0	7.0	129.0	1381.0	1673.0	5944	15476	3295	0.0	19.0	1.0	9.0	0.0	0.4
644	201413	86.0	63.0	6.0	136.0	1396.0	1687.0	2582	13126	2303	0.0	20.0	1.0	8.86	0.0	1.5
645	201414	83.0	95.0	3.0	114.0	1549.0	1844.0	4647	18508	1929	0.0	21.0	6.0	13.29	0.0	1.3
646	201415	80.0	95.0	9.0	100.0	1399.0	1683.0	2854	13502	3373	1.0	21.0	4.0	11.29	0.0	0.1
647	201415	80.0	95.0	9.0	100.0	1399.0	1683.0	2854	13502	3373	1.0	21.0	4.0	11.29	0.0	0.1
648	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
649	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
650	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
651	201416	68.0	114.0	14.0	126.0	1214.0	1536.0	692	6587	1971	1.0	19.0	3.0	9.71	0.0	0.6
